Halaman,Nama Produk,Harga,Label Produk,Jenis Penyedia,Lokasi,Jumlah Terjual,Kategori,Status Produk,URL
33,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB60 - 60 Watt Smart System,"Rp 7.889.173,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb60-60-watt-smart-system
33,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB60 - 60 Watt Smart System,"Rp 7.968.215,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb60-60-watt-smart-system
33,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB90 - 90 Watt Smart System,"Rp 8.109.951,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb90-90-watt-smart-system
33,Pengadaan dan Pemasangan LPJU (Lampu Penerangan Jalan Umum) Tiang 9 meter Eyelite 120 watt,"Rp 2.608.500,00",PDN,UMKK,Kota Semarang,0,Barang,Aktif,https://katalog.inaproc.id/jurus-traffindo/pengadaan-dan-pemasangan-lpju-lampu-penerangan-jalan-umum-tiang-9-meter-eyelite-120-watt
33,Penerangan Jalan Umum Tenaga Surya 40 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 23.157.211,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya-40-watt-pt-andica-parsaktian-abadi
33,Penerangan Jalan Umum Tenaga Surya 60 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 25.332.828,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya-60-watt-pt-andica-parsaktian-abadi
33,Penerangan Jalan Umum Tenaga Surya 40 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 26.066.408,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-tenaga-surya-40-watt-pt-andica-parsaktian-abadi
33,Penerangan Jalan Umum Tenaga Surya 60 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 28.515.345,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-tenaga-surya-60-watt-pt-andica-parsaktian-abadi
33,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
33,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
33,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 40 watt,"Rp 39.740.478,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-40-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 50 watt,"Rp 41.712.710,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-50-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 50 watt,"Rp 41.712.710,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-50-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 80 watt,"Rp 44.375.224,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-80-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 80 watt,"Rp 44.375.224,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-80-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 80 watt,"Rp 44.375.224,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-80-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 80 watt,"Rp 44.375.224,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-80-watt
33,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 40 watt,"Rp 44.733.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-40-watt
33,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB120 - 120 Watt Smart Ready,"Rp 5.901.830,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb120-120-watt-smart-ready
33,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB120 - 120 Watt Smart System,"Rp 8.438.974,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb120-120-watt-smart-system
33,Pengadaan Dan Pemasangan Penerangan Jalan Umum (PJU) Dengan Tiang 7 Meter Lengan Tunggal,"Rp 11.300.000,00",PDN,UMKK,Kab. Cirebon,248,Barang,Aktif,https://katalog.inaproc.id/homsi-jaya-elektrik/pengadaan-dan-pemasangan-penerangan-jalan-umum-pju-dengan-tiang-7-meter-lengan-tunggal
33,Jasa instalasi Penerangan Jalan Umum menggunakan Tenaga Solar Panel (BIsa termasuk material juga),"Rp 30,00",PDN,UMKK,Kota Adm. Jakarta Timur,0,Jasa,Aktif,https://katalog.inaproc.id/dinamika-asri-sentosa/jasa-instalasi-penerangan-jalan-umum-menggunakan-tenaga-solar-panel-bisa-termasuk-material-juga
33,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
33,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
33,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
33,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
33,"Pengadaan dan Pemasangan Lampu Penerangan Jalan Umum 9 meter, Double Parabola, Lampu Led 120 Watt","Rp 27.933.150,00",PDN,UMKK,Kab Bekasi,0,Barang,Aktif,https://katalog.inaproc.id/asprindo-hutama-karya/pengadaan-dan-pemasangan-lampu-penerangan-jalan-umum-9-meter-double-parabola-lampu-led-120-watt
33,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
33,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
33,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
33,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
33,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
33,Penerangan Jalan Umum Tenaga Surya 40 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 23.157.211,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-tenaga-surya-40-watt-pt-andica-parsaktian-abadi
33,Penerangan Jalan Umum Tenaga Surya 40 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 23.157.211,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-40-watt-pt-andica-parsaktian-abadi
33,Penerangan Jalan Umum Tenaga Surya 40 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 23.157.211,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya-40-watt-pt-andica-parsaktian-abadi
34,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 Ã¢â‚¬â€œ 60 Watt Smart Ready,"Rp 4.432.263,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-esun-es60-afac-ac-aeusa-ac-a-a-60-watt-smart-ready
34,Lampu Penerangan Jalan Umum PJU LED ESUN ES60 Ã¢â‚¬â€œ 60 Watt Smart Ready,"Rp 4.432.263,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es60-afac-ac-aeusa-ac-a-a-60-watt-smart-ready
34,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 Ã¢â‚¬â€œ 90 Watt Smart Ready,"Rp 4.579.449,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-pju-led-esun-es90-afac-ac-aeusa-ac-a-a-90-watt-smart-ready
34,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 Ã¢â‚¬â€œ 90 Watt Smart Ready,"Rp 4.579.449,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-esun-es90-afac-ac-aeusa-ac-a-a-90-watt-smart-ready
34,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 Ã¢â‚¬â€œ 90 Watt Smart Ready,"Rp 4.579.449,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-pju-led-esun-es90-afac-ac-aeusa-ac-a-a-90-watt-smart-ready
34,Lampu Penerangan Jalan Umum PJU LED ESUN ES90 Ã¢â‚¬â€œ 90 Watt Smart Ready,"Rp 4.579.449,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-penerangan-jalan-umum-pju-led-esun-es90-afac-ac-aeusa-ac-a-a-90-watt-smart-ready
34,Penerangan Jalan Umum Tenaga Surya 60 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 25.332.828,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-tenaga-surya-60-watt-pt-andica-parsaktian-abadi
34,Penerangan Jalan Umum Tenaga Surya 60 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 25.332.828,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-tenaga-surya-60-watt-pt-andica-parsaktian-abadi
34,Penerangan Jalan Umum Tenaga Surya 60 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 25.332.828,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-tenaga-surya-60-watt-pt-andica-parsaktian-abadi
34,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 40 watt,"Rp 39.740.478,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-40-watt
34,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 40 watt,"Rp 39.740.478,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-40-watt
34,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 40 watt,"Rp 39.740.478,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-40-watt
34,Penerangan Jalan Umum (PJU) Tenaga Surya Two in One 50 watt,"Rp 41.712.710,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-pju-tenaga-surya-two-in-one-50-watt
34,LAMPU PJU-TS IKONIK PENERANGAN JALAN UMUM 60W (ALL IN ONE),"Rp 52.170.000,00",PDN,UMKK,Kab. Bogor,0,Barang,Aktif,https://katalog.inaproc.id/cakrawati-samudra/lampu-pju-ts-ikonik-penerangan-jalan-umum-60w-all-in-one
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB120 - 120 Watt Smart System,"Rp 8.438.974,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb120-120-watt-smart-system
34,Pengadaan dan Pemasangan Lampu Penerangan Jalan Umum Eyelite 125 Watt Tiang Oktagonal - 9 Meter,"Rp 20.091.000,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/sinar-abadi-jaya/pengadaan-dan-pemasangan-lampu-penerangan-jalan-umum-eyelite-125-watt-tiang-oktagonal-9-meter
34,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
34,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
34,Penerangan jalan umum panasonic NNP 12984 luminer lengkap LED 90w tiang octagonal tinggi 7m,"Rp 25.388.738,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/penerangan-jalan-umum-panasonic-nnp-12984-luminer-lengkap-led-90w-tiang-octagonal-tinggi-7m
34,Alat Penerangan Jalan Umum Tenaga Surya 60 Watt 2 in 1 Non Smart System,"Rp 56.214.563,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/alat-penerangan-jalan-umum-tenaga-surya-60-watt-2-in-1-non-smart-system
34,Alat Penerangan Jalan Umum Tenaga Surya 60 Watt 2 in 1 Non Smart System,"Rp 56.214.563,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/alat-penerangan-jalan-umum-tenaga-surya-60-watt-2-in-1-non-smart-system
34,Alat Penerangan Jalan Umum Tenaga Surya 60 Watt 2 in 1 Non Smart System,"Rp 56.214.563,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/alat-penerangan-jalan-umum-tenaga-surya-60-watt-2-in-1-non-smart-system
34,Alat Penerangan Jalan Umum Tenaga Surya 60 Watt 2 in 1 Non Smart System,"Rp 56.214.563,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/alat-penerangan-jalan-umum-tenaga-surya-60-watt-2-in-1-non-smart-system
34,ALAT PENERANGAN JALAN UMUM (APJU) - LUMINER LED 40 WATT MERK EYELITE,"Rp 2.500.000,00",PDN,UMKK,Kota Semarang,0,Barang,Aktif,https://katalog.inaproc.id/nayaga-jaya-utama/alat-penerangan-jalan-umum-apju-luminer-led-40-watt-merk-eyelite
34,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
34,Penerangan Jalan Umum Tenaga Surya (PJUTS) AIO BRP110 LED85/757 G2 (Tiang Octagonal Galvanis),"Rp 48.297.088,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/penerangan-jalan-umum-tenaga-surya-pjuts-aio-brp110-led85-757-g2-tiang-octagonal-galvanis
34,PENERANGAN JALAN UMUM (PJU) DEKORATIF TIANG 9 METER,"Rp 31.500.000,00",PDN,,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/perlinas-energi-utama/penerangan-jalan-umum-pju-dekoratif-tiang-9-meter
34,"ALAT PENERANGAN JALAN UMUM LED TENAGA SURYA 60 WATT TKDN 42.49%, TIANG OKTAGONAL SOLAR CELL T. 7 MTR SINGLE ARM, PANEL SURYA 200 WP, BATERAI 60AH","Rp 1.227.660.000,00",PDN,UMKK,Kota Malang,0,Barang,Aktif,https://katalog.inaproc.id/parama-patria/alat-penerangan-jalan-umum-led-tenaga-surya-60-watt-tkdn-42-49-tiang-oktagonal-solar-cell-t-7-mtr-single-arm-panel-surya-200-wp-baterai-60ah
34,Penerangan Jalan Umum Tenaga Surya 100 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 28.217.712,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-tenaga-surya-100-watt-pt-andica-parsaktian-abadi
34,Penerangan Jalan Umum Tenaga Surya 100 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 28.217.712,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-tenaga-surya-100-watt-pt-andica-parsaktian-abadi
34,ALAT PENERANGAN JALAN UMUM (APJU) - LUMINER LED 40 WATT MERK HORI,"Rp 2.697.300,00",PDN,UMKK,Kota Semarang,0,Barang,Aktif,https://katalog.inaproc.id/nayaga-jaya-utama/alat-penerangan-jalan-umum-apju-luminer-led-40-watt-merk-hori
34,"penerangan jalan umum tenaga surya (BiruBatt) , Dengan Lamp High Power MultiLED dan batterai litium.","Rp 28.027.500,00",PDN,UMKK,Kota Palu,0,Barang,Aktif,https://katalog.inaproc.id/denkindo-central-elektrik/penerangan-jalan-umum-tenaga-surya-birubatt-dengan-lamp-high-power-multiled-dan-batterai-litium
34,Penerangan Jalan Umum Tenaga Surya (Matrial P emasangan dan Jasa Instalasi),"Rp 57.720.000,00",PDN,UMKK,Kota Bandung,0,Jasa,Aktif,https://katalog.inaproc.id/syiar-transteknologi-dan-data/penerangan-jalan-umum-tenaga-surya-matrial-p-emasangan-dan-jasa-instalasi
34,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
34,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
34,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
34,TIANG PENERANGAN JALAN UMUM BULAT TAPPER TINGGI 9 METER SINGLE ORNAMEN LENGKAP DENGAN LAMPU (TERPASANG),"Rp 47.856.652,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/tiang-penerangan-jalan-umum-bulat-tapper-tinggi-9-meter-single-ornamen-lengkap-dengan-lampu-terpasang
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB60 - 60 Watt Non Smart System,"Rp 5.122.075,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb60-60-watt-non-smart-system
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB60 - 60 Watt Non Smart System,"Rp 5.173.393,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb60-60-watt-non-smart-system
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB60 - 60 Watt Non Smart System,"Rp 5.173.393,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb60-60-watt-non-smart-system
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB90 - 90 Watt Non Smart System,"Rp 5.342.855,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb90-90-watt-non-smart-system
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB90 - 90 Watt Non Smart System,"Rp 5.342.855,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb90-90-watt-non-smart-system
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB90 - 90 Watt Non Smart System,"Rp 5.396.385,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb90-90-watt-non-smart-system
34,Lampu Penerangan Jalan Umum PJU LED G FORCE BELL GB90 - 90 Watt Non Smart System,"Rp 5.396.385,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/lampu-penerangan-jalan-umum-pju-led-g-force-bell-gb90-90-watt-non-smart-system
34,Penerangan Jalan Umum Tenaga Surya 100 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 28.217.712,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya-100-watt-pt-andica-parsaktian-abadi
34,Penerangan Jalan Umum Tenaga Surya 100 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 28.217.712,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-100-watt-pt-andica-parsaktian-abadi
34,Penerangan Jalan Umum Tenaga Surya 100 WATT PT. ANDICA PARSAKTIAN ABADI,"Rp 28.217.712,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya-100-watt-pt-andica-parsaktian-abadi
